,date_beach_address,height_high_tide_max,height_high_tide_min,height_high_tide_mean,date,beach_address,beach_name,country_state,country,latitude,longitude
235,2020-04-27|Currumbin Queensland AUSTRALIA,0.6932361043799893,0.2419872645365389,0.46761168445826407,2020-04-27,Currumbin Queensland AUSTRALIA,Currumbin,Queensland,AUSTRALIA,-28.136,153.483
236,2020-04-27|Currumbin Rock Queensland AUSTRALIA,0.6932361043799893,0.2419872645365389,0.46761168445826407,2020-04-27,Currumbin Rock Queensland AUSTRALIA,Currumbin Rock,Queensland,AUSTRALIA,-28.133333299999997,153.5
237,2020-04-27|Dampiers Creek Broome Western Australia AUSTRALIA,3.6350079244645186,3.3498079860879,3.4924079552762093,2020-04-27,Dampiers Creek Broome Western Australia AUSTRALIA,Dampier's Creek,Western Australia,AUSTRALIA,-17.9420122,122.250175
238,2020-04-27|Dangerous Reef South Australia AUSTRALIA,0.6673265600887877,0.0663593893086147,0.3668429746987012,2020-04-27,Dangerous Reef South Australia AUSTRALIA,Dangerous Reef,South Australia,AUSTRALIA,-34.8166667,136.22916669999998
239,2020-04-27|Dangerous Reef South Neptune Island South Australia AUSTRALIA,0.6673265600887877,0.0663593893086147,0.3668429746987012,2020-04-27,Dangerous Reef South Neptune Island South Australia AUSTRALIA,Dangerous Reef,South Australia,AUSTRALIA,-34.8166667,136.22916669999998
240,2020-04-27|Darling Harbor Sydney New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,Darling Harbor Sydney New South Wales AUSTRALIA,Darling Harbor,New South Wales,AUSTRALIA,-33.87488,151.2009
241,2020-04-27|Dee Why north of Queenscliff New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Dee Why north of Queenscliff New South Wales AUSTRALIA,Dee Why,New South Wales,AUSTRALIA,-33.7544,151.2854
242,2020-04-27|Denmark Western Australia AUSTRALIA,0.35222952089573917,-0.12813243213649378,0.1120485443796227,2020-04-27,Denmark Western Australia AUSTRALIA,Denmark,Western Australia,AUSTRALIA,-34.9617565,117.35065
243,2020-04-27|Dent Island Whitsundays Queensland AUSTRALIA,1.3278352868680923,0.45010969481113894,0.8889724908396156,2020-04-27,Dent Island Whitsundays Queensland AUSTRALIA,Dent Island,Queensland,AUSTRALIA,-20.3496288,148.93201430000002
244,2020-04-27|Depth of 40 m on the wreck of the St Paul off Brisbane Queensland AUSTRALIA,2.522245878934865,2.450449375689527,2.4863476273121963,2020-04-27,Depth of 40 m on the wreck of the St Paul off Brisbane Queensland AUSTRALIA,Depth of 40 m on the wreck of the St. Paul off Brisbane,Queensland,AUSTRALIA,44.953702899999996,-93.0899578
245,2020-04-27|Derwent Island Queensland AUSTRALIA,0.8093423989159806,0.8093423989159806,0.8093423989159806,2020-04-27,Derwent Island Queensland AUSTRALIA,Derwent Island,Queensland,AUSTRALIA,-20.9866702,149.7855122
246,2020-04-27|Derwent River Tasmania AUSTRALIA,0.40986947027967024,0.08547209347743005,0.24767078187855016,2020-04-27,Derwent River Tasmania AUSTRALIA,Derwent River,Tasmania,AUSTRALIA,-42.133391100000004,146.22308940000002
247,2020-04-27|Derwent River empties into the sea at Hobart Tasmania AUSTRALIA,0.40986947027967024,0.08547209347743005,0.24767078187855016,2020-04-27,Derwent River empties into the sea at Hobart Tasmania AUSTRALIA,Derwent River (empties into the sea at Hobart),Tasmania,AUSTRALIA,-42.133391100000004,146.22308940000002
248,2020-04-27|Dicky Beach Queensland AUSTRALIA,0.6978074638499827,0.26064576981993554,0.47922661683495915,2020-04-27,Dicky Beach Queensland AUSTRALIA,Dicky Beach,Queensland,AUSTRALIA,-26.783,153.13299999999998
249,2020-04-27|Dingo Reef 80 nm off Townsville Queensland AUSTRALIA,0.0938296914833734,0.0938296914833734,0.0938296914833734,2020-04-27,Dingo Reef 80 nm off Townsville Queensland AUSTRALIA,Dingo Reef,Queensland,AUSTRALIA,-19.150384600000002,148.3894903
250,2020-04-27|Direction Island Cocos Islands Western Australia AUSTRALIA,0.4788341117088028,0.10302910652869804,0.29093160911875043,2020-04-27,Direction Island Cocos Islands Western Australia AUSTRALIA,Direction Island,Western Australia,AUSTRALIA,-12.188700599999999,96.8293902
251,2020-04-27|Dobroyd Head Watson Bay Sydney New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Dobroyd Head Watson Bay Sydney New South Wales AUSTRALIA,Dobroyd Head,New South Wales,AUSTRALIA,-33.8115783,151.2731683
252,2020-04-27|Dolphin Bay Innes National Park South Australia AUSTRALIA,0.5139291885143953,0.04315374416770456,0.2785414663410499,2020-04-27,Dolphin Bay Innes National Park South Australia AUSTRALIA,Dolphin Bay,South Australia,AUSTRALIA,-35.2367081,136.897156
253,2020-04-27|Double Island Beach Queensland AUSTRALIA,0.6930977735052849,0.24693917744143384,0.4700184754733594,2020-04-27,Double Island Beach Queensland AUSTRALIA,Double Island Beach,Queensland,AUSTRALIA,-25.9090307,153.0924523
254,2020-04-27|Dover Heights Sydney New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,Dover Heights Sydney New South Wales AUSTRALIA,Dover Heights,New South Wales,AUSTRALIA,-33.87185,151.27837
255,2020-04-27|Dugong Bay Westerm Australia AUSTRALIA,4.292969728751358,3.9338233487484064,4.113396538749882,2020-04-27,Dugong Bay Westerm Australia AUSTRALIA,Dugong Bay,Western Australia,AUSTRALIA,-16.395,123.87222220000001
256,2020-04-27|Duranbah Greenmount Beach Queensland AUSTRALIA,0.6913159931144682,0.2443001421961685,0.46780806765531835,2020-04-27,Duranbah Greenmount Beach Queensland AUSTRALIA,Duranbah,Queensland,AUSTRALIA,-28.1675,153.55194440000002
257,2020-04-27|Duranbah Queensland AUSTRALIA,0.688242110330523,0.24879965931593095,0.46852088482322696,2020-04-27,Duranbah Queensland AUSTRALIA,Duranbah,Queensland,AUSTRALIA,-28.316667,153.533333
258,2020-04-27|Eaglehawk Neck Tasmania AUSTRALIA,0.3746716751464248,0.1291653328877717,0.25191850401709825,2020-04-27,Eaglehawk Neck Tasmania AUSTRALIA,Eaglehawk Neck,Tasmania,AUSTRALIA,-43.019722200000004,147.925
259,2020-04-27|East Ballina New South Wales AUSTRALIA,0.6916968128985252,0.2534958878577549,0.4725963503781401,2020-04-27,East Ballina New South Wales AUSTRALIA,East Ballina,New South Wales,AUSTRALIA,-28.8537305,153.5865127
260,2020-04-27|East of Station Pier Port Melbourne Victoria AUSTRALIA,0.29863112175202067,0.20334629835755516,0.2509887100547879,2020-04-27,East of Station Pier Port Melbourne Victoria AUSTRALIA,East of Station Pier,Victoria,AUSTRALIA,-37.8423661,144.93221259999999
261,2020-04-27|Egg Rock Middle Harbor Sydney New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Egg Rock Middle Harbor Sydney New South Wales AUSTRALIA,Egg Rock,New South Wales,AUSTRALIA,-33.7859956,151.2260866
262,2020-04-27|Eight-mile reef off Port Kembla New South Wales AUSTRALIA,0.6207887983516092,0.26534512122941095,0.44306695979051003,2020-04-27,Eight-mile reef off Port Kembla New South Wales AUSTRALIA,Eight-mile reef off Port Kembla,New South Wales,AUSTRALIA,-34.485392,150.8995794
263,2020-04-27|Elephant Rock Currumbin near Southport Queensland AUSTRALIA,0.6932361043799893,0.2419872645365389,0.46761168445826407,2020-04-27,Elephant Rock Currumbin near Southport Queensland AUSTRALIA,Elephant Rock,Queensland,AUSTRALIA,-28.131834499999997,153.48836269999998
264,2020-04-27|Elliot Head near Bundaberg Queensland AUSTRALIA,0.9944260334614149,0.5342287365723116,0.7643273850168633,2020-04-27,Elliot Head near Bundaberg Queensland AUSTRALIA,Elliot Head,Queensland,AUSTRALIA,-24.916667,152.48333300000002
265,2020-04-27|Elliots Cove Tasmania AUSTRALIA,0.3751068423636378,0.3751068423636378,0.3751068423636378,2020-04-27,Elliots Cove Tasmania AUSTRALIA,Elliot's Cove,Tasmania,AUSTRALIA,-42.98,145.56
266,2020-04-27|Ellis Beach Queensland AUSTRALIA,0.14999168832507065,0.14999168832507065,0.14999168832507065,2020-04-27,Ellis Beach Queensland AUSTRALIA,Ellis Beach,Queensland,AUSTRALIA,-16.722874800000003,145.67572130000002
267,2020-04-27|Elliston Eyre Peninsula South Australia AUSTRALIA,0.7326761186497536,0.12044795493858913,0.4265620367941714,2020-04-27,Elliston Eyre Peninsula South Australia AUSTRALIA,Elliston,South Australia,AUSTRALIA,-34.3333333,135.75
268,2020-04-27|Elwood Beach Victoria AUSTRALIA,0.29863112175202067,0.20334629835755516,0.2509887100547879,2020-04-27,Elwood Beach Victoria AUSTRALIA,Elwood Beach,Victoria,AUSTRALIA,-37.890226500000004,144.9845562
269,2020-04-27|Elwood Victoria AUSTRALIA,0.29863112175202067,0.20334629835755516,0.2509887100547879,2020-04-27,Elwood Victoria AUSTRALIA,Elwood,Victoria,AUSTRALIA,-37.882248600000004,144.9825759
270,2020-04-27|Emerald Beach New South Wales AUSTRALIA,0.6802571318453265,0.27101775777766185,0.47563744481149417,2020-04-27,Emerald Beach New South Wales AUSTRALIA,Emerald Beach,New South Wales,AUSTRALIA,-30.1574794,153.1501948
271,2020-04-27|Emerald Hill Victoria AUSTRALIA,0.29863112175202067,0.20334629835755516,0.2509887100547879,2020-04-27,Emerald Hill Victoria AUSTRALIA,Emerald Hill,Victoria,AUSTRALIA,-37.835,144.96
272,2020-04-27|Emu Channel Western Australia AUSTRALIA,0.508197163263129,0.030856351951586567,0.2695267576073578,2020-04-27,Emu Channel Western Australia AUSTRALIA,Emu Channel,Western Australia,AUSTRALIA,-27.6728168,121.6283098
273,2020-04-27|Emu Point Western Australia AUSTRALIA,0.37214220326296266,-0.11203710222130596,0.13005255052082834,2020-04-27,Emu Point Western Australia AUSTRALIA,Emu Point,Western Australia,AUSTRALIA,-34.9977653,117.9383683
274,2020-04-27|Encounter Bay South Australia AUSTRALIA,0.5463061027598559,0.1137394146820418,0.3300227587209489,2020-04-27,Encounter Bay South Australia AUSTRALIA,Encounter Bay,South Australia,AUSTRALIA,-35.5753024,138.5962997
275,2020-04-27|Esperance Westerm Australia AUSTRALIA,0.43078416924777535,-0.04901282145371974,0.19088567389702782,2020-04-27,Esperance Westerm Australia AUSTRALIA,Esperance,Western Australia,AUSTRALIA,-33.86131029999999,121.89142379999998
276,2020-04-27|Esperance Western Australia AUSTRALIA,0.43078416924777535,-0.04901282145371974,0.19088567389702782,2020-04-27,Esperance Western Australia AUSTRALIA,Esperance,Western Australia,AUSTRALIA,-33.86131029999999,121.89142379999998
277,2020-04-27|Eva Rock Queensland AUSTRALIA,0.1845873605509074,0.1845873605509074,0.1845873605509074,2020-04-27,Eva Rock Queensland AUSTRALIA,Eva Rock,Queensland,AUSTRALIA,-18.235612,146.3256112
278,2020-04-27|Evans Head New South Wales AUSTRALIA,0.6955840527065312,0.25726702944086227,0.4764255410736967,2020-04-27,Evans Head New South Wales AUSTRALIA,Evans Head,New South Wales,AUSTRALIA,-29.108617100000004,153.4217078
279,2020-04-27|Exmouth Western Australia AUSTRALIA,0.8055290892138601,0.5009316054742838,0.6532303473440719,2020-04-27,Exmouth Western Australia AUSTRALIA,Exmouth,Western Australia,AUSTRALIA,-21.9313388,114.1236812
280,2020-04-27|Fairhaven Beach Lorne Victoria AUSTRALIA,1.005641601582658,0.5928319468617717,0.7992367742222148,2020-04-27,Fairhaven Beach Lorne Victoria AUSTRALIA,Fairhaven Beach,Victoria,AUSTRALIA,-38.468452500000005,144.0776499
281,2020-04-27|Fairy Bower New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Fairy Bower New South Wales AUSTRALIA,Fairy Bower,New South Wales,AUSTRALIA,-33.8007906,151.2936784
282,2020-04-27|Fairy Bower near North Steyne New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Fairy Bower near North Steyne New South Wales AUSTRALIA,Fairy Bower,New South Wales,AUSTRALIA,-33.8007906,151.2936784
283,2020-04-27|Falcon Bay Beach Mandurah Western Australia AUSTRALIA,0.290928540060378,-0.10969726425157579,0.09061563790440111,2020-04-27,Falcon Bay Beach Mandurah Western Australia AUSTRALIA,Falcon Bay Beach,Western Australia,AUSTRALIA,-32.5785751,115.65358130000001
284,2020-04-27|Falcon Beach Mandurah Western Australia AUSTRALIA,0.290928540060378,-0.10969726425157579,0.09061563790440111,2020-04-27,Falcon Beach Mandurah Western Australia AUSTRALIA,Falcon Beach,Western Australia,AUSTRALIA,-32.5785751,115.65358130000001
285,2020-04-27|Fantome Island Queensland AUSTRALIA,0.5974576084993467,0.20885360049383395,0.4031556044965903,2020-04-27,Fantome Island Queensland AUSTRALIA,Fantome Island,Queensland,AUSTRALIA,-18.6932861,146.5196111
286,2020-04-27|Fidos Reef 300 m east of Cook Island Cook Island is 2 miles from Tweed Heads Gold Coast Queensland AUSTRALIA,0.6913159931144682,0.2443001421961685,0.46780806765531835,2020-04-27,Fidos Reef 300 m east of Cook Island Cook Island is 2 miles from Tweed Heads Gold Coast Queensland AUSTRALIA,Fido's Reef,Queensland,AUSTRALIA,-28.178665600000002,153.5370011
287,2020-04-27|Fig Tree Bridge Lane Cove River near Sydney New South Wales AUSTRALIA,0.6315748284970315,0.2670169645079943,0.4492958965025129,2020-04-27,Fig Tree Bridge Lane Cove River near Sydney New South Wales AUSTRALIA,Fig Tree Bridge,New South Wales,AUSTRALIA,-33.8298,151.1461246
288,2020-04-27|Figtree Ledge Hervey Bay Queensland AUSTRALIA,1.0731551638391132,0.6099099598665938,0.8415325618528535,2020-04-27,Figtree Ledge Hervey Bay Queensland AUSTRALIA,Figtree Ledge,Queensland,AUSTRALIA,-25.288153899999998,152.7676633
289,2020-04-27|Fingal Bay New South Wales AUSTRALIA,0.6535215311808051,0.2718693270927197,0.4626954291367624,2020-04-27,Fingal Bay New South Wales AUSTRALIA,Fingal Bay,New South Wales,AUSTRALIA,-32.750155,152.16318700000002
290,2020-04-27|Fingal Beach New South Wales AUSTRALIA,0.6913159931144682,0.2443001421961685,0.46780806765531835,2020-04-27,Fingal Beach New South Wales AUSTRALIA,Fingal Beach,New South Wales,AUSTRALIA,-28.2,153.5667
291,2020-04-27|Fingal Beach Queensland AUSTRALIA,0.6913159931144682,0.2443001421961685,0.46780806765531835,2020-04-27,Fingal Beach Queensland AUSTRALIA,Fingal Beach,Queensland,AUSTRALIA,-28.2,153.5667
292,2020-04-27|Fingal Beach near Tweed Heads Queensland AUSTRALIA,0.6913159931144682,0.2443001421961685,0.46780806765531835,2020-04-27,Fingal Beach near Tweed Heads Queensland AUSTRALIA,Fingal Beach,Queensland,AUSTRALIA,-28.2,153.5667
293,2020-04-27|First Beach Forster New South Wales AUSTRALIA,0.6704418539538133,0.2672052249270727,0.46882353944044297,2020-04-27,First Beach Forster New South Wales AUSTRALIA,First Beach,New South Wales,AUSTRALIA,-32.1777906,152.5131044
294,2020-04-27|First Sun Beach Byron Bay New South Wales AUSTRALIA,0.6894993716318037,0.25368797172543794,0.4715936716786209,2020-04-27,First Sun Beach Byron Bay New South Wales AUSTRALIA,First Sun Beach,New South Wales,AUSTRALIA,-28.6410983,153.611705
295,2020-04-27|Fishery Bay Eyre Peninsula South Australia AUSTRALIA,0.5505474900055802,0.11252773142147064,0.33153761071352544,2020-04-27,Fishery Bay Eyre Peninsula South Australia AUSTRALIA,Fishery Bay,South Australia,AUSTRALIA,-34.9141667,135.6861111
296,2020-04-27|Fishery Bay South Australia AUSTRALIA,0.5505474900055802,0.11252773142147064,0.33153761071352544,2020-04-27,Fishery Bay South Australia AUSTRALIA,Fishery Bay,South Australia,AUSTRALIA,-34.9141667,135.6861111
297,2020-04-27|Fitzroy Island Queensland AUSTRALIA,0.1456694584440353,0.1456694584440353,0.1456694584440353,2020-04-27,Fitzroy Island Queensland AUSTRALIA,Fitzroy Island,Queensland,AUSTRALIA,-16.9336669,145.9943465
298,2020-04-27|Fitzroy River at Rockhampton Queensland AUSTRALIA,1.037285937086485,1.037285937086485,1.037285937086485,2020-04-27,Fitzroy River at Rockhampton Queensland AUSTRALIA,Fitzroy River at Rockhampton,Queensland,AUSTRALIA,-23.265825699999997,150.35923630000002
299,2020-04-27|Fitzroy River near Rockhampton Queensland AUSTRALIA,1.037285937086485,1.037285937086485,1.037285937086485,2020-04-27,Fitzroy River near Rockhampton Queensland AUSTRALIA,Fitzroy River near Rockhampton,Queensland,AUSTRALIA,-23.265825699999997,150.35923630000002
300,2020-04-27|Flat Rock Ballina New South Wales AUSTRALIA,0.6916346357870704,0.252249818047519,0.4719422269172947,2020-04-27,Flat Rock Ballina New South Wales AUSTRALIA,Flat Rock,New South Wales,AUSTRALIA,-28.842362599999998,153.60194730000003
301,2020-04-27|Flat Rock Beach Lennox Head New South Wales AUSTRALIA,0.6916346357870704,0.252249818047519,0.4719422269172947,2020-04-27,Flat Rock Beach Lennox Head New South Wales AUSTRALIA,Flat Rock Beach,New South Wales,AUSTRALIA,-28.842362599999998,153.60194730000003
302,2020-04-27|Flat Rock New South Wales AUSTRALIA,0.6008189701062202,0.2619694282202667,0.43139419916324345,2020-04-27,Flat Rock New South Wales AUSTRALIA,Flat Rock,New South Wales,AUSTRALIA,-35.2341806,150.52992930000002
303,2020-04-27|Flat Rock Yamba New South Wales AUSTRALIA,0.6925544436783229,0.2645578123390367,0.47855612800867975,2020-04-27,Flat Rock Yamba New South Wales AUSTRALIA,Flat Rock,New South Wales,AUSTRALIA,-29.4372663,153.3652792
304,2020-04-27|Flinders Cay Queensland AUSTRALIA,0.6227269460063833,0.23404307210252606,0.4283850090544547,2020-04-27,Flinders Cay Queensland AUSTRALIA,Flinders Cay,Queensland,AUSTRALIA,-21.0184301,144.4342138
305,2020-04-27|Flinders Island Tasmania AUSTRALIA,0.6258747817032984,0.35042097142712525,0.4881478765652118,2020-04-27,Flinders Island Tasmania AUSTRALIA,Flinders Island,Tasmania,AUSTRALIA,-39.9836386,148.052689
306,2020-04-27|Flinders Island Victoria AUSTRALIA,0.2999804715467657,0.2037714175442705,0.2518759445455181,2020-04-27,Flinders Island Victoria AUSTRALIA,Flinders Island,Victoria,AUSTRALIA,-37.908132,145.101076
307,2020-04-27|Flinders Mornington Penisula Victoria AUSTRALIA,1.125819405469325,0.7162321025015297,0.9210257539854273,2020-04-27,Flinders Mornington Penisula Victoria AUSTRALIA,Flinders,Victoria,AUSTRALIA,-38.474000000000004,145.02200000000002
308,2020-04-27|Flinders Victoria AUSTRALIA,1.125819405469325,0.7162321025015297,0.9210257539854273,2020-04-27,Flinders Victoria AUSTRALIA,Flinders,Victoria,AUSTRALIA,-38.474000000000004,145.02200000000002
309,2020-04-27|Floreat Beach Western Australia AUSTRALIA,0.2929338841406557,-0.11696887956977338,0.08798250228544116,2020-04-27,Floreat Beach Western Australia AUSTRALIA,Floreat Beach,Western Australia,AUSTRALIA,-31.928959399999997,115.7548856
310,2020-04-27|Fluted Cape Bruny Island Tasmania AUSTRALIA,0.3490514815565479,0.09771624233093258,0.22338386194374024,2020-04-27,Fluted Cape Bruny Island Tasmania AUSTRALIA,Fluted Cape,Tasmania,AUSTRALIA,-43.3582342,147.3630217
311,2020-04-27|Fourth Beach  Twilgth Beach Western Australia AUSTRALIA,0.42963375906314244,-0.04989100259351238,0.18987137823481504,2020-04-27,Fourth Beach  Twilgth Beach Western Australia AUSTRALIA,Fourth Beach / Twilgth Beach,Western Australia,AUSTRALIA,-33.887392299999995,121.84184979999999
312,2020-04-27|Frankston Victoria AUSTRALIA,0.3035608932670462,0.20484933949687437,0.2542051163819603,2020-04-27,Frankston Victoria AUSTRALIA,Frankston,Victoria,AUSTRALIA,-38.1466246,145.135722
313,2020-04-27|Fraser Island Queensland AUSTRALIA,1.0656758125211563,0.5994168121386302,0.8325463123298933,2020-04-27,Fraser Island Queensland AUSTRALIA,Fraser Island,Queensland,AUSTRALIA,-25.2398229,153.1325243
314,2020-04-27|Frasers Reef New South Wales AUSTRALIA,0.6355798142935767,0.2680053633814164,0.4517925888374965,2020-04-27,Frasers Reef New South Wales AUSTRALIA,Fraser's Reef,New South Wales,AUSTRALIA,-31.2532183,146.921099
315,2020-04-27|Fremantle Western Australia AUSTRALIA,0.29292952664316824,-0.11760433132396567,0.08766259765960129,2020-04-27,Fremantle Western Australia AUSTRALIA,Fremantle,Western Australia,AUSTRALIA,-32.051819099999996,115.75510849999999
316,2020-04-27|Frenchman Bay Western Australia AUSTRALIA,0.36590553917219515,-0.11828085869784738,0.12381234023717388,2020-04-27,Frenchman Bay Western Australia AUSTRALIA,Frenchman Bay,Western Australia,AUSTRALIA,-35.0943154,117.9496472
317,2020-04-27|Freo Western Australia AUSTRALIA,0.29292952664316824,-0.11760433132396567,0.08766259765960129,2020-04-27,Freo Western Australia AUSTRALIA,Freo,Western Australia,AUSTRALIA,-32.051819099999996,115.75510849999999
318,2020-04-27|Garden Island Sydney New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,Garden Island Sydney New South Wales AUSTRALIA,Garden Island,New South Wales,AUSTRALIA,-33.858892100000006,151.2294331
319,2020-04-27|Garden Point Woolloomooloo Sydney Harbour New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,Garden Point Woolloomooloo Sydney Harbour New South Wales AUSTRALIA,Garden Point,New South Wales,AUSTRALIA,-33.8641859,151.2165708
320,2020-04-27|Gay’s Corner Bulimba Reach of Brisbane River Queensland AUSTRALIA,0.94896625759278,0.48283608125471117,0.7159011694237456,2020-04-27,Gay’s Corner Bulimba Reach of Brisbane River Queensland AUSTRALIA,Gay’s Corner,Queensland,AUSTRALIA,-27.45,153.058
321,2020-04-27|Gearys Beach Western Australia AUSTRALIA,0.508197163263129,0.030856351951586567,0.2695267576073578,2020-04-27,Gearys Beach Western Australia AUSTRALIA,Gearys Beach,Western Australia,AUSTRALIA,-27.6728168,121.6283098
322,2020-04-27|Geelong Victoria AUSTRALIA,0.31350598344789643,0.20390930112995975,0.25870764228892806,2020-04-27,Geelong Victoria AUSTRALIA,Geelong,Victoria,AUSTRALIA,-38.1499181,144.3617186
323,2020-04-27|Geographe Bay Western Australia AUSTRALIA,0.3152892944102931,-0.19895848528749024,0.002490690254553285,2020-04-27,Geographe Bay Western Australia AUSTRALIA,Geographe Bay,Western Australia,AUSTRALIA,-33.625,115.3197222
324,2020-04-27|George Town Cove Tasmania AUSTRALIA,1.170859820560923,1.03404019750385,1.1024500090323865,2020-04-27,George Town Cove Tasmania AUSTRALIA,George Town Cove,Tasmania,AUSTRALIA,-41.112004999999996,146.82339299999998
325,2020-04-27|Georges Head off Port Jackson New South Wales AUSTRALIA,0.6301111883701325,0.26727403227672736,0.4486926103234299,2020-04-27,Georges Head off Port Jackson New South Wales AUSTRALIA,Georges Head,New South Wales,AUSTRALIA,-33.8462182,151.2488616
326,2020-04-27|Georges River New South Wales AUSTRALIA,0.6233573962335848,0.26612964991927524,0.44474352307643,2020-04-27,Georges River New South Wales AUSTRALIA,Georges River,New South Wales,AUSTRALIA,-34.0494645,150.8953368
327,2020-04-27|George’s River New South Wales AUSTRALIA,0.6233573962335848,0.26612964991927524,0.44474352307643,2020-04-27,George’s River New South Wales AUSTRALIA,George’s River,New South Wales,AUSTRALIA,-34.0494645,150.8953368
328,2020-04-27|George’s River at Kentucky New South Wales AUSTRALIA,0.6233573962335848,0.26612964991927524,0.44474352307643,2020-04-27,George’s River at Kentucky New South Wales AUSTRALIA,George’s River at Kentucky,New South Wales,AUSTRALIA,-34.0494645,150.8953368
329,2020-04-27|Geraldton Western Australia AUSTRALIA,0.3382525483817458,-0.09953880663318929,0.05649533174974016,2020-04-27,Geraldton Western Australia AUSTRALIA,Geraldton,Western Australia,AUSTRALIA,-28.7796535,114.6144452
330,2020-04-27|Gerringong New South Wales AUSTRALIA,0.6172114501268252,0.2644343259691376,0.4408228880479814,2020-04-27,Gerringong New South Wales AUSTRALIA,Gerringong,New South Wales,AUSTRALIA,-34.7391385,150.8249873
331,2020-04-27|Gin Arm Creek Queensland AUSTRALIA,1.0696399700375665,1.0696399700375665,1.0696399700375665,2020-04-27,Gin Arm Creek Queensland AUSTRALIA,Gin Arm Creek,Queensland,AUSTRALIA,-17.563458999999998,139.44820280000002
332,2020-04-27|Gladstone Queensland AUSTRALIA,1.1139480616511073,0.5693260328239007,0.841637047237504,2020-04-27,Gladstone Queensland AUSTRALIA,Gladstone,Queensland,AUSTRALIA,-23.8415948,151.24977080000002
333,2020-04-27|Gladstone Reef Queensland AUSTRALIA,1.1139480616511073,0.5693260328239007,0.841637047237504,2020-04-27,Gladstone Reef Queensland AUSTRALIA,Gladstone Reef,Queensland,AUSTRALIA,-23.8397556,151.2543694
334,2020-04-27|Glenelg Breakwater South Australia AUSTRALIA,1.2229269066420179,0.5934095279857922,0.908168217313905,2020-04-27,Glenelg Breakwater South Australia AUSTRALIA,Glenelg Breakwater,South Australia,AUSTRALIA,-34.982,138.516
335,2020-04-27|Glenelg South Australia AUSTRALIA,1.2229269066420179,0.5934095279857922,0.908168217313905,2020-04-27,Glenelg South Australia AUSTRALIA,Glenelg,South Australia,AUSTRALIA,-34.982,138.516
336,2020-04-27|Glenelg Western Australia AUSTRALIA,1.2229269066420179,0.5934095279857922,0.908168217313905,2020-04-27,Glenelg Western Australia AUSTRALIA,Glenelg,Western Australia,AUSTRALIA,-34.982,138.516
337,2020-04-27|Gnaraloo Western Australia AUSTRALIA,0.5346628370505693,0.20587283127661388,0.37026783416359155,2020-04-27,Gnaraloo Western Australia AUSTRALIA,Gnaraloo,Western Australia,AUSTRALIA,-23.8214,113.523903
338,2020-04-27|Golden Beach Caloundra Queensland AUSTRALIA,0.6978074638499827,0.26064576981993554,0.47922661683495915,2020-04-27,Golden Beach Caloundra Queensland AUSTRALIA,Golden Beach,Queensland,AUSTRALIA,-26.799,153.13299999999998
339,2020-04-27|Golden Beach Queensland AUSTRALIA,0.6978074638499827,0.26064576981993554,0.47922661683495915,2020-04-27,Golden Beach Queensland AUSTRALIA,Golden Beach,Queensland,AUSTRALIA,-26.823,153.118
340,2020-04-27|Goldsmith Beach Yorke Peninsula South Australia AUSTRALIA,0.920458188418202,0.3334599832049923,0.6269590858115972,2020-04-27,Goldsmith Beach Yorke Peninsula South Australia AUSTRALIA,Goldsmith Beach,South Australia,AUSTRALIA,-35.15153370000001,137.68547780000003
341,2020-04-27|Goolwa Beach Fleurieu Peninsula South Australia AUSTRALIA,0.5360141032105464,0.10217211894528451,0.3190931110779155,2020-04-27,Goolwa Beach Fleurieu Peninsula South Australia AUSTRALIA,Goolwa Beach,South Australia,AUSTRALIA,-35.5,138.5
342,2020-04-27|Goolwa Beach South Australia AUSTRALIA,0.5549723620296307,0.12448965576706181,0.3397310088983463,2020-04-27,Goolwa Beach South Australia AUSTRALIA,Goolwa Beach,South Australia,AUSTRALIA,-35.5121467,138.7618244
343,2020-04-27|Goolwa Victoria AUSTRALIA,0.5549723620296307,0.12448965576706181,0.3397310088983463,2020-04-27,Goolwa Victoria AUSTRALIA,Goolwa,Victoria,AUSTRALIA,-35.498028600000005,138.7783094
344,2020-04-27|Governors Reef Port Phillip Bay Victoria AUSTRALIA,0.2999491953684837,0.19269058648447399,0.24631989092647882,2020-04-27,Governors Reef Port Phillip Bay Victoria AUSTRALIA,Governor's Reef,Victoria,AUSTRALIA,-38.1552778,144.7263889
345,2020-04-27|Gracetown Western Australia AUSTRALIA,0.3142554350604006,0.3142554350604006,0.3142554350604006,2020-04-27,Gracetown Western Australia AUSTRALIA,Gracetown,Western Australia,AUSTRALIA,-33.8641558,114.9882251
