,date_beach_address,height_low_tide_max,height_low_tide_min,height_low_tide_mean,date,beach_address,beach_name,country_state,country,latitude,longitude
489,2020-04-27|Mark’s Point Swan Bay Lake Macquarie New South Wales AUSTRALIA,-0.39416556215587206,-0.5335171177582698,-0.46384133995707094,2020-04-27,Mark’s Point Swan Bay Lake Macquarie New South Wales AUSTRALIA,Mark’s Point,New South Wales,AUSTRALIA,-33.0589864,151.64430869999998
490,2020-04-27|Maroochydore Beach Queensland AUSTRALIA,-0.44205138214044337,-0.5530159056621018,-0.4975336439012726,2020-04-27,Maroochydore Beach Queensland AUSTRALIA,Maroochydore Beach,Queensland,AUSTRALIA,-26.65447,153.10362869999997
491,2020-04-27|Maroochydore Queensland AUSTRALIA,-0.44205138214044337,-0.5530159056621018,-0.4975336439012726,2020-04-27,Maroochydore Queensland AUSTRALIA,Maroochydore,Queensland,AUSTRALIA,-26.65,153.1
492,2020-04-27|Maroubra Bay New South Wales AUSTRALIA,-0.37087085184044366,-0.5281484319835971,-0.44950964191202036,2020-04-27,Maroubra Bay New South Wales AUSTRALIA,Maroubra Bay,New South Wales,AUSTRALIA,-33.980540000000005,151.24301
493,2020-04-27|Maroubra Beach New South Wales AUSTRALIA,-0.37185744246110114,-0.5284128995537478,-0.4501351710074245,2020-04-27,Maroubra Beach New South Wales AUSTRALIA,Maroubra Beach,New South Wales,AUSTRALIA,-33.9495,151.2437
494,2020-04-27|Maroubra New South Wales AUSTRALIA,-0.37185744246110114,-0.5284128995537478,-0.4501351710074245,2020-04-27,Maroubra New South Wales AUSTRALIA,Maroubra,New South Wales,AUSTRALIA,-33.9495,151.2437
495,2020-04-27|Martin Islet New South Wales AUSTRALIA,-0.3591118546030816,-0.5277911148523438,-0.4434514847277127,2020-04-27,Martin Islet New South Wales AUSTRALIA,Martin Islet,New South Wales,AUSTRALIA,-34.4943401,150.93782480000002
496,2020-04-27|Mary River Queensland AUSTRALIA,-0.4376388735157219,-0.5554308224158134,-0.49653484796576763,2020-04-27,Mary River Queensland AUSTRALIA,Mary River,Queensland,AUSTRALIA,-26.184755499999998,152.64317409999998
497,2020-04-27|Maryborough Queensland AUSTRALIA,-0.8314864941591824,-0.9534815074601343,-0.8924840008096584,2020-04-27,Maryborough Queensland AUSTRALIA,Maryborough,Queensland,AUSTRALIA,-25.523262699999997,152.6970636
498,2020-04-27|Mauds Point Western Australia AUSTRALIA,-0.11847753356002051,-0.20362994408238652,-0.16105373882120352,2020-04-27,Mauds Point Western Australia AUSTRALIA,Mauds Point,Western Australia,AUSTRALIA,-31.954288399999996,115.8624252
499,2020-04-27|McKenzies Beach New South Wales AUSTRALIA,-0.32438570750807383,-0.5249064981185064,-0.4246461028132901,2020-04-27,McKenzies Beach New South Wales AUSTRALIA,McKenzies Beach,New South Wales,AUSTRALIA,-35.8043718,150.226363
500,2020-04-27|McMasters Beach Central Coast New South Wales AUSTRALIA,-0.38017599307865524,-0.5313866461172794,-0.4557813195979673,2020-04-27,McMasters Beach Central Coast New South Wales AUSTRALIA,McMasters Beach,New South Wales,AUSTRALIA,-33.4967169,151.4114482
501,2020-04-27|Melbourne Victoria AUSTRALIA,-0.05599107678193013,-0.3929429686686161,-0.22446702272527314,2020-04-27,Melbourne Victoria AUSTRALIA,Melbourne,Victoria,AUSTRALIA,-37.813627600000004,144.96305759999998
502,2020-04-27|Mereweather Beach New South Wales AUSTRALIA,-0.39898988621779424,-0.5341853773299828,-0.4665876317738885,2020-04-27,Mereweather Beach New South Wales AUSTRALIA,Mereweather Beach,New South Wales,AUSTRALIA,-32.9465493,151.7599466
503,2020-04-27|Merewether Beach Newcastle New South Wales AUSTRALIA,-0.39898988621779424,-0.5341853773299828,-0.4665876317738885,2020-04-27,Merewether Beach Newcastle New South Wales AUSTRALIA,Merewether Beach,New South Wales,AUSTRALIA,-32.9465493,151.7599466
504,2020-04-27|Merewether Beach near Newcastle New South Wales AUSTRALIA,-0.39898988621779424,-0.5341853773299828,-0.4665876317738885,2020-04-27,Merewether Beach near Newcastle New South Wales AUSTRALIA,Merewether Beach,New South Wales,AUSTRALIA,-32.9465493,151.7599466
505,2020-04-27|Merimbula New South Wales AUSTRALIA,-0.3061722444430132,-0.514939088764315,-0.41055566660366416,2020-04-27,Merimbula New South Wales AUSTRALIA,Merimbula,New South Wales,AUSTRALIA,-36.8875485,149.90587480000002
506,2020-04-27|Merino Rocks Adelaide South Australia AUSTRALIA,-0.8216478815419594,-1.0294055684798038,-0.9255267250108816,2020-04-27,Merino Rocks Adelaide South Australia AUSTRALIA,Merino Rocks,South Australia,AUSTRALIA,-35.05,138.5166667
507,2020-04-27|Mermaid Beach Queensland AUSTRALIA,-0.46464630572542254,-0.5132611244853685,-0.48895371510539554,2020-04-27,Mermaid Beach Queensland AUSTRALIA,Mermaid Beach,Queensland,AUSTRALIA,-28.044,153.437
508,2020-04-27|Mermaid Waters Queensland AUSTRALIA,-0.46464630572542254,-0.5132611244853685,-0.48895371510539554,2020-04-27,Mermaid Waters Queensland AUSTRALIA,Mermaid Waters,Queensland,AUSTRALIA,-28.047778000000005,153.42166699999999
509,2020-04-27|Metro coast Western Australia AUSTRALIA,-0.11613582566406466,-0.20501137990904159,-0.16057360278655314,2020-04-27,Metro coast Western Australia AUSTRALIA,Metro coast,Western Australia,AUSTRALIA,-31.7478596,115.7726817
510,2020-04-27|Miall Island Queensland AUSTRALIA,-1.3061907387898943,-1.311149243688709,-1.3086699912393018,2020-04-27,Miall Island Queensland AUSTRALIA,Miall Island,Queensland,AUSTRALIA,-23.1528552,150.9052831
511,2020-04-27|Miami Lake Queensland AUSTRALIA,-0.46464630572542254,-0.5132611244853685,-0.48895371510539554,2020-04-27,Miami Lake Queensland AUSTRALIA,Miami Lake,Queensland,AUSTRALIA,-28.076944399999995,153.4366667
512,2020-04-27|Middle Beach 40 km north of Adelaide South Australia AUSTRALIA,-0.9921320573471493,-1.220944273235977,-1.1065381652915631,2020-04-27,Middle Beach 40 km north of Adelaide South Australia AUSTRALIA,Middle Beach,South Australia,AUSTRALIA,-34.5795185,138.4821124
513,2020-04-27|Middle Brighton Port Phillip Victoria AUSTRALIA,-0.05599107678193013,-0.3929429686686161,-0.22446702272527314,2020-04-27,Middle Brighton Port Phillip Victoria AUSTRALIA,Middle Brighton,Victoria,AUSTRALIA,-37.915053799999995,144.9962287
514,2020-04-27|Middle Harbour Sugarloaf Bay Sydney Estuary New South Wales AUSTRALIA,-0.3745259928563172,-0.528720405804526,-0.4516231993304216,2020-04-27,Middle Harbour Sugarloaf Bay Sydney Estuary New South Wales AUSTRALIA,Middle Harbour,New South Wales,AUSTRALIA,-33.7831723,151.2231308
515,2020-04-27|Middle Harbour Sydney New South Wales AUSTRALIA,-0.3745259928563172,-0.528720405804526,-0.4516231993304216,2020-04-27,Middle Harbour Sydney New South Wales AUSTRALIA,Middle Harbour,New South Wales,AUSTRALIA,-33.7859956,151.2260866
516,2020-04-27|Middleton Beach South Australia AUSTRALIA,-0.1194054640013962,-0.44177558347418666,-0.2805905237377914,2020-04-27,Middleton Beach South Australia AUSTRALIA,Middleton Beach,South Australia,AUSTRALIA,-35.51150689999999,138.7185508
517,2020-04-27|Middleton Point Fleurieu Peninsula South Australia AUSTRALIA,-0.1194054640013962,-0.44177558347418666,-0.2805905237377914,2020-04-27,Middleton Point Fleurieu Peninsula South Australia AUSTRALIA,Middleton Point,South Australia,AUSTRALIA,-35.5142799,138.70844
518,2020-04-27|Middleton Reef Queensland AUSTRALIA,-1.0759973623947465,-1.0759973623947465,-1.0759973623947465,2020-04-27,Middleton Reef Queensland AUSTRALIA,Middleton Reef,Queensland,AUSTRALIA,-22.3581165,141.54921140000002
519,2020-04-27|Millers Point New South Wales AUSTRALIA,-0.3729549192866717,-0.5287400255451896,-0.45084747241593065,2020-04-27,Millers Point New South Wales AUSTRALIA,Millers Point,New South Wales,AUSTRALIA,-33.86085,151.20281
520,2020-04-27|Millicent South Australia AUSTRALIA,-0.1099438330618725,-0.4231199878169757,-0.2665319104394241,2020-04-27,Millicent South Australia AUSTRALIA,Millicent,South Australia,AUSTRALIA,-37.6050244,140.3593062
521,2020-04-27|Mindarie Western Australia AUSTRALIA,-0.1158134381421452,-0.20588729428003938,-0.16085036621109228,2020-04-27,Mindarie Western Australia AUSTRALIA,Mindarie,Western Australia,AUSTRALIA,-31.6900771,115.7060487
522,2020-04-27|Moama Beach South Australia AUSTRALIA,-0.055423424292433104,-0.3909954054318373,-0.2232094148621352,2020-04-27,Moama Beach South Australia AUSTRALIA,Moama Beach,South Australia,AUSTRALIA,-36.1214284,144.7528293
523,2020-04-27|Moffat Beach Caloundra Queensland AUSTRALIA,-0.4476592640265638,-0.5570391125003615,-0.5023491882634626,2020-04-27,Moffat Beach Caloundra Queensland AUSTRALIA,Moffat Beach,Queensland,AUSTRALIA,-26.791,153.139
524,2020-04-27|Mollymook Beach Bannister Head New South Wales AUSTRALIA,-0.33233961797860284,-0.5243615436217088,-0.42835058080015587,2020-04-27,Mollymook Beach Bannister Head New South Wales AUSTRALIA,Mollymook Beach,New South Wales,AUSTRALIA,-35.32012279999999,150.47556730000002
525,2020-04-27|Mona Vale Beach Sydney New South Wales AUSTRALIA,-0.3770065753247504,-0.530575189230976,-0.45379088227786324,2020-04-27,Mona Vale Beach Sydney New South Wales AUSTRALIA,Mona Vale Beach,New South Wales,AUSTRALIA,-33.6795811,151.31354850000002
526,2020-04-27|Mona Vale New South Wales AUSTRALIA,-0.3770065753247504,-0.530575189230976,-0.45379088227786324,2020-04-27,Mona Vale New South Wales AUSTRALIA,Mona Vale,New South Wales,AUSTRALIA,-33.675959999999996,151.30653
527,2020-04-27|Mona Vale near Sydney New South Wales AUSTRALIA,-0.3770065753247504,-0.530575189230976,-0.45379088227786324,2020-04-27,Mona Vale near Sydney New South Wales AUSTRALIA,Mona Vale,New South Wales,AUSTRALIA,-33.675959999999996,151.30653
