,date_beach_address,height_fall_max,height_fall_min,height_fall_mean,height_fall_median,height_fall_std,height_fall_var,height_fall_sem,date,beach_address,beach_name,country_state,country,latitude,longitude
47,2020-04-27|Avalon New South Wales AUSTRALIA,0.5670364730111748,-0.5309129970952887,-0.10446613634486063,-0.1290727599304195,0.33794930468834317,0.11420973253933461,0.10189554925570267,2020-04-27,Avalon New South Wales AUSTRALIA,Avalon,New South Wales,AUSTRALIA,-33.6302836,151.3297698
48,2020-04-27|Avalon Point Manurah Western Australia AUSTRALIA,0.27792197843187444,-0.2061742571140617,-0.0010867447216585334,-0.05497521395401706,0.17667380715626962,0.031213634135090745,0.055869163350716775,2020-04-27,Avalon Point Manurah Western Australia AUSTRALIA,Avalon Point,Western Australia,AUSTRALIA,-32.5947053,115.6329821
49,2020-04-27|Avoca Beach New South Wales AUSTRALIA,0.570625195090067,-0.5314600756950532,-0.10709518150565507,-0.13578835972602504,0.3395779056368005,0.11531315399667581,0.10238659091745266,2020-04-27,Avoca Beach New South Wales AUSTRALIA,Avoca Beach,New South Wales,AUSTRALIA,-33.465,151.435
50,2020-04-27|Backbeach Halls Head Western Australia AUSTRALIA,0.2801358663867761,-0.20582374216695884,-0.00024953866722608465,-0.05370170722839125,0.17747310584081638,0.03149670329678561,0.05612192378811119,2020-04-27,Backbeach Halls Head Western Australia AUSTRALIA,Backbeach,Western Australia,AUSTRALIA,-32.5293276,115.6941929
51,2020-04-27|Badger Head Tasmania AUSTRALIA,1.0025077429163325,-1.2976490815675599,-0.1927476983338317,-0.3404335562792261,0.8091145469953688,0.6546663501595208,0.22440799899350922,2020-04-27,Badger Head Tasmania AUSTRALIA,Badger Head,Tasmania,AUSTRALIA,-41.1291591,146.731436
52,2020-04-27|Bald Island Western Australia AUSTRALIA,0.3564043060837404,-0.18274357618113313,-0.019490860524434574,-0.1133485539559317,0.19098007105922798,0.03647338754178777,0.052968341445830985,2020-04-27,Bald Island Western Australia AUSTRALIA,Bald Island,Western Australia,AUSTRALIA,-34.9233188,118.46887759999998
53,2020-04-27|Balmain Sydney Estuary New South Wales AUSTRALIA,0.5634777867714312,-0.5285647763230346,-0.10138818982146508,-0.12291905948230004,0.33594756584466634,0.11286076699695644,0.10129200228545213,2020-04-27,Balmain Sydney Estuary New South Wales AUSTRALIA,Balmain,New South Wales,AUSTRALIA,-33.85895,151.17906000000002
54,2020-04-27|Bantry Bay near Ironstone Point Middle Harbor Sydney New South Wales AUSTRALIA,0.564576635998088,-0.5285335490323819,-0.10207800656694528,-0.12494568458543892,0.3363062356683883,0.11310188414944151,0.101400145306262,2020-04-27,Bantry Bay near Ironstone Point Middle Harbor Sydney New South Wales AUSTRALIA,Bantry Bay,New South Wales,AUSTRALIA,-33.7806576,151.2151164
55,2020-04-27|Bar Beach Newcastle New South Wales AUSTRALIA,0.579459954882659,-0.5336563758471947,-0.11175121590030823,-0.1481936439017314,0.34442203862057086,0.11862654068755,0.10384715196670276,2020-04-27,Bar Beach Newcastle New South Wales AUSTRALIA,Bar Beach,New South Wales,AUSTRALIA,-32.94,151.767778
56,2020-04-27|Bargara Queensland AUSTRALIA,0.8820460733481525,-0.815614529944581,-0.16470249967246106,-0.3327408680716279,0.549890140696357,0.30237916683505933,0.15251208447329404,2020-04-27,Bargara Queensland AUSTRALIA,Bargara,Queensland,AUSTRALIA,-24.8312314,152.4592208
