iter	Accuracy	Logloss
1193	1	0.001014746029
1194	1	0.001014552635
1195	1	0.001009393891
1196	1	0.001008623851
1197	1	0.001007895465
1198	1	0.001007401097
1199	1	0.001006901931
1200	1	0.001005825279
1201	1	0.001003934146
1202	1	0.001002916378
1203	1	0.001002147225
1204	1	0.001001503404
1205	1	0.001000516429
1206	1	0.0009998526699
1207	1	0.0009977324882
1208	1	0.0009971510068
1209	1	0.0009965878876
1210	1	0.0009959505001
1211	1	0.0009953052236
1212	1	0.0009950700303
1213	1	0.0009946838262
1214	1	0.000994211945
1215	1	0.0009939391796
1216	1	0.0009933242091
1217	1	0.0009927830695
1218	1	0.0009925783338
1219	1	0.00099189875
1220	1	0.0009901501506
1221	1	0.0009901274947
1222	1	0.0009892792458
1223	1	0.0009888800992
1224	1	0.000987562074
1225	1	0.0009870056729
1226	1	0.0009861609334
1227	1	0.0009860471016
1228	1	0.0009854138613
1229	1	0.0009846418685
1230	1	0.0009831003194
1231	1	0.0009828883101
1232	1	0.0009823247451
1233	1	0.0009789706593
1234	1	0.0009783746144
1235	1	0.0009781443043
1236	1	0.0009772791156
1237	1	0.0009766213336
1238	1	0.0009751976944
1239	1	0.0009736302564
1240	1	0.0009733023379
1241	1	0.0009726004542
1242	1	0.0009715051704
1243	1	0.000971110795
1244	1	0.0009702951987
1245	1	0.0009700182951
1246	1	0.0009686872589
1247	1	0.0009681801664
1248	1	0.0009673959088
1249	1	0.0009669875394
1250	1	0.0009661232085
1251	1	0.0009647775137
1252	1	0.0009643882138
1253	1	0.0009634969529
1254	1	0.0009629316722
1255	1	0.0009582258478
1256	1	0.0009576257606
1257	1	0.000956469772
1258	1	0.00095589778
1259	1	0.000955729882
1260	1	0.0009548490719
1261	1	0.0009545276101
1262	1	0.000953593111
1263	1	0.0009530090082
1264	1	0.00095241687
1265	1	0.0009520418042
1266	1	0.0009515002958
1267	1	0.0009508023039
1268	1	0.0009493639319
1269	1	0.0009477209851
1270	1	0.0009473798862
1271	1	0.0009450584271
1272	1	0.0009444731584
1273	1	0.0009442873556
1274	1	0.000943690256
1275	1	0.000943016754
1276	1	0.0009422370644
1277	1	0.0009419019712
1278	1	0.000940963134
1279	1	0.0009406378734
1280	1	0.0009406252842
1281	1	0.000939628018
1282	1	0.0009383726211
1283	1	0.0009370634592
1284	1	0.0009361394563
1285	1	0.0009349378353
1286	1	0.0009344961521
1287	1	0.0009342276468
1288	1	0.0009336597186
1289	1	0.0009331140048
1290	1	0.0009321067516
1291	1	0.0009314107458
1292	1	0.0009297200568
1293	1	0.0009295095239
1294	1	0.0009282211277
1295	1	0.0009275842927
1296	1	0.0009275150501
1297	1	0.0009234451889
1298	1	0.0009224784828
1299	1	0.0009223199295
1300	1	0.0009201329301
1301	1	0.000919468187
1302	1	0.000918640879
1303	1	0.0009174245129
1304	1	0.0009173882873
1305	1	0.0009167045779
1306	1	0.0009153114487
1307	1	0.0009150397346
1308	1	0.0009106652861
1309	1	0.0009075388102
1310	1	0.0009069615163
1311	1	0.0009062031979
1312	1	0.0009055665255
1313	1	0.0009045921594
1314	1	0.0009044495626
1315	1	0.000903889954
1316	1	0.0009035146383
1317	1	0.0009029551146
1318	1	0.0009028564295
1319	1	0.0009021015987
1320	1	0.0009018084793
1321	1	0.0009011013636
1322	1	0.0009006872261
1323	1	0.0009000021727
1324	1	0.0008988845517
1325	1	0.0008984848046
1326	1	0.0008982325328
1327	1	0.0008977517147
1328	1	0.0008966023006
1329	1	0.0008961139854
1330	1	0.0008956825781
1331	1	0.0008938059651
1332	1	0.0008934568194
1333	1	0.0008926216132
1334	1	0.0008878255756
1335	1	0.0008869396849
1336	1	0.0008863786769
1337	1	0.0008863215691
1338	1	0.0008855769802
1339	1	0.000885504746
1340	1	0.0008849288976
1341	1	0.0008835539565
1342	1	0.0008829724563
1343	1	0.0008799009088
1344	1	0.0008793557724
1345	1	0.0008792368509
1346	1	0.0008787203465
1347	1	0.0008728479041
1348	1	0.0008724390952
1349	1	0.000872060222
1350	1	0.0008715480092
1351	1	0.0008711035763
1352	1	0.0008705142158
1353	1	0.0008700182729
1354	1	0.0008695558411
1355	1	0.0008691335486
1356	1	0.0008679898284
1357	1	0.0008671455597
1358	1	0.0008666255783
1359	1	0.0008664876024
1360	1	0.0008658014057
1361	1	0.0008656444643
1362	1	0.0008643940053
1363	1	0.0008635631281
1364	1	0.0008632107973
1365	1	0.0008630036773
1366	1	0.0008627499568
1367	1	0.0008618520803
1368	1	0.0008609619297
1369	1	0.00085917476
1370	1	0.0008585161525
1371	1	0.0008583598856
1372	1	0.0008580082378
1373	1	0.0008579048402
1374	1	0.0008573204442
1375	1	0.0008570926806
1376	1	0.0008539565646
1377	1	0.0008536102627
1378	1	0.0008534660693
1379	1	0.0008531450251
1380	1	0.0008522850746
1381	1	0.0008522676858
1382	1	0.0008515436077
1383	1	0.0008513738404
1384	1	0.0008506109164
1385	1	0.0008501437103
1386	1	0.0008501130711
1387	1	0.0008493066651
1388	1	0.0008487744095
1389	1	0.0008473339869
1390	1	0.0008464054773
1391	1	0.0008462567615
1392	1	0.0008455685938
1393	1	0.0008448600432
1394	1	0.000844789344
1395	1	0.0008438642426
1396	1	0.0008432264895
1397	1	0.0008427511403
1398	1	0.0008422971063
1399	1	0.0008409367272
1400	1	0.0008406241939
1401	1	0.0008402513894
1402	1	0.0008394432345
1403	1	0.0008388533415
1404	1	0.0008385474585
1405	1	0.0008381029991
1406	1	0.0008329094863
1407	1	0.0008321929355
1408	1	0.000831600806
1409	1	0.0008292428496
1410	1	0.0008290571473
1411	1	0.00082827626
1412	1	0.0008273559081
1413	1	0.0008253046034
1414	1	0.0008247128465
1415	1	0.000824465963
1416	1	0.000823857452
1417	1	0.0008229987444
1418	1	0.0008229919933
1419	1	0.0008224594074
1420	1	0.0008213720787
1421	1	0.0008208622071
1422	1	0.0008205850352
1423	1	0.0008202474518
1424	1	0.0008195495466
1425	1	0.0008193328681
1426	1	0.0008187819677
1427	1	0.0008185035881
1428	1	0.0008181361027
1429	1	0.0008178280069
1430	1	0.0008170282455
1431	1	0.0008158960447
1432	1	0.0008158756413
1433	1	0.0008153949295
1434	1	0.0008149908643
1435	1	0.000814592456
1436	1	0.0008121980191
1437	1	0.0008120120269
1438	1	0.0008113566795
1439	1	0.0008110015024
1440	1	0.000810564586
1441	1	0.0008095849981
1442	1	0.0008090718488
1443	1	0.000807982703
1444	1	0.0008073507022
1445	1	0.0008067674557
1446	1	0.0008062021074
1447	1	0.0008058465025
1448	1	0.0008054390594
1449	1	0.0008047346773
1450	1	0.0008041825686
1451	1	0.000803500856
1452	1	0.0008009293666
1453	1	0.0008001869724
1454	1	0.0007998114379
1455	1	0.0007997986318
1456	1	0.0007988009991
1457	1	0.000798157051
1458	1	0.0007971670497
1459	1	0.0007966422326
1460	1	0.0007961638761
1461	1	0.000795861677
1462	1	0.0007946380084
1463	1	0.0007945054914
1464	1	0.000792273101
1465	1	0.0007916479299
1466	1	0.0007911497122
1467	1	0.0007910264724
1468	1	0.0007909647628
1469	1	0.0007895739133
1470	1	0.0007863324387
1471	1	0.000785325777
1472	1	0.0007852611793
1473	1	0.000785070212
1474	1	0.0007850272001
1475	1	0.000783877614
1476	1	0.0007831817705
1477	1	0.0007826433201
1478	1	0.0007823548982
1479	1	0.0007814411563
1480	1	0.0007789295082
1481	1	0.0007788393257
1482	1	0.0007778617667
1483	1	0.0007777257535
1484	1	0.0007772236924
1485	1	0.000775713003
1486	1	0.0007749568486
1487	1	0.0007743809314
1488	1	0.0007739281096
1489	1	0.000773197166
1490	1	0.0007727877426
1491	1	0.0007724088687
1492	1	0.0007721810425
1493	1	0.0007717886138
1494	1	0.0007703703219
1495	1	0.000770192725
1496	1	0.0007700436528
1497	1	0.000769999451
1498	1	0.0007697965938
1499	1	0.0007693457377
1500	1	0.0007680831471
1501	1	0.0007671196074
1502	1	0.0007652034963
1503	1	0.0007642921748
1504	1	0.0007640057432
1505	1	0.000763835945
1506	1	0.0007635756946
1507	1	0.0007632064122
1508	1	0.0007620261737
1509	1	0.0007617287703
1510	1	0.0007610869096
1511	1	0.00076024365
1512	1	0.00075988299
1513	1	0.0007593087408
1514	1	0.0007592765221
1515	1	0.0007587985678
1516	1	0.0007584735006
1517	1	0.000758375852
1518	1	0.0007555113324
1519	1	0.0007549890269
1520	1	0.0007546045531
1521	1	0.0007544073572
1522	1	0.0007523391152
1523	1	0.0007523329907
1524	1	0.0007517646244
1525	1	0.0007507389313
1526	1	0.0007499792666
1527	1	0.0007496255931
1528	1	0.0007493122495
1529	1	0.0007490189657
1530	1	0.0007486085341
1531	1	0.0007481637752
1532	1	0.0007474583486
1533	1	0.0007469640934
1534	1	0.0007463738893
1535	1	0.0007461744127
1536	1	0.0007453866817
1537	1	0.0007453119146
1538	1	0.0007451379467
1539	1	0.0007443328209
1540	1	0.0007440660202
1541	1	0.0007437791957
1542	1	0.0007433875418
1543	1	0.0007426276816
1544	1	0.0007424783027
1545	1	0.0007420417388
1546	1	0.0007418038556
1547	1	0.0007413683386
1548	1	0.0007408685383
1549	1	0.0007401449448
1550	1	0.0007399298927
1551	1	0.0007371291203
1552	1	0.000734776974
1553	1	0.0007341838657
1554	1	0.0007337852017
1555	1	0.0007334184309
1556	1	0.000733094452
1557	1	0.0007323164838
1558	1	0.000731954129
1559	1	0.0007317774207
1560	1	0.000731462403
1561	1	0.0007310542577
1562	1	0.0007293266451
1563	1	0.0007288007882
1564	1	0.0007280266174
1565	1	0.0007275501514
1566	1	0.0007274256474
1567	1	0.0007267349783
1568	1	0.0007265825041
1569	1	0.0007258689133
1570	1	0.0007256408354
1571	1	0.000725604921
1572	1	0.0007246269122
1573	1	0.0007241545978
1574	1	0.0007238732725
1575	1	0.0007237462013
1576	1	0.0007235512803
1577	1	0.0007231909482
1578	1	0.0007231856676
1579	1	0.0007214064507
1580	1	0.0007197523322
1581	1	0.0007192784555
1582	1	0.0007191408273
1583	1	0.0007187248864
1584	1	0.0007185071559
1585	1	0.00071799211
1586	1	0.0007179247903
1587	1	0.0007173330376
1588	1	0.0007168051509
1589	1	0.0007160622757
1590	1	0.0007148048661
1591	1	0.0007142614521
1592	1	0.0007139068139
1593	1	0.0007134632855
1594	1	0.0007129100573
1595	1	0.0007122022285
1596	1	0.0007118544057
1597	1	0.0007113654583
1598	1	0.0007110218994
1599	1	0.0007107971026
1600	1	0.0007105764853
1601	1	0.000709960777
1602	1	0.0007099515783
1603	1	0.000709404085
1604	1	0.0007083745706
1605	1	0.0007077308913
1606	1	0.0007077151685
1607	1	0.0007071683836
1608	1	0.000705948256
1609	1	0.0007057653433
1610	1	0.0007046068327
1611	1	0.0007044392218
1612	1	0.0007037234371
1613	1	0.0007033377317
1614	1	0.000702701366
1615	1	0.0007012554931
1616	1	0.0007008770216
1617	1	0.0007003963229
1618	1	0.0006999492527
1619	1	0.0006998433404
1620	1	0.0006993271796
1621	1	0.000699067735
1622	1	0.0006990565301
1623	1	0.000698581346
1624	1	0.0006976740832
1625	1	0.0006967163404
1626	1	0.0006963680434
1627	1	0.0006960033734
1628	1	0.0006956753709
1629	1	0.00069541739
1630	1	0.0006952034928
1631	1	0.0006948305311
1632	1	0.0006926071829
1633	1	0.0006923543709
1634	1	0.0006923303461
1635	1	0.0006919725616
1636	1	0.0006917776141
1637	1	0.0006908712238
1638	1	0.0006903581493
1639	1	0.0006897793659
1640	1	0.0006892706413
1641	1	0.0006879431341
1642	1	0.0006873106576
1643	1	0.0006868044585
1644	1	0.0006864280866
1645	1	0.0006860680807
1646	1	0.000685702223
1647	1	0.0006849551278
1648	1	0.0006844116712
1649	1	0.0006844010858
1650	1	0.0006839775354
1651	1	0.0006832861102
1652	1	0.0006830902807
1653	1	0.0006824089671
1654	1	0.0006821298631
1655	1	0.0006818761404
1656	1	0.0006809672446
1657	1	0.000680831055
1658	1	0.0006799408413
1659	1	0.0006795916201
1660	1	0.0006788340871
1661	1	0.0006786081895
1662	1	0.0006779370777
1663	1	0.0006775159577
1664	1	0.0006772406059
1665	1	0.0006770205447
1666	1	0.000676598968
1667	1	0.0006763999242
1668	1	0.0006762227563
1669	1	0.0006760964325
1670	1	0.0006754477351
1671	1	0.0006752002965
1672	1	0.0006750670054
1673	1	0.0006747876729
1674	1	0.0006740566477
1675	1	0.0006736354375
1676	1	0.0006734045397
1677	1	0.0006730335844
1678	1	0.0006726269333
1679	1	0.0006726131629
1680	1	0.0006724896157
1681	1	0.0006719431675
1682	1	0.0006716374995
1683	1	0.0006712425356
1684	1	0.0006707211819
1685	1	0.0006702646465
1686	1	0.0006675813153
1687	1	0.0006662364202
1688	1	0.0006658906223
1689	1	0.0006654308207
1690	1	0.0006648875796
1691	1	0.0006641061691
1692	1	0.0006639349737
1693	1	0.0006633537937
1694	1	0.0006624882741
1695	1	0.0006621512447
1696	1	0.0006618138803
1697	1	0.0006612368034
1698	1	0.0006610104732
1699	1	0.0006608910719
1700	1	0.0006606341012
1701	1	0.0006601196334
1702	1	0.0006600898912
1703	1	0.0006600182864
1704	1	0.0006594577689
1705	1	0.0006589344228
1706	1	0.0006575480868
1707	1	0.0006574402119
1708	1	0.0006571990739
1709	1	0.0006570671913
1710	1	0.0006569443864
1711	1	0.0006566017078
1712	1	0.0006559089329
1713	1	0.0006554829876
1714	1	0.0006546855938
1715	1	0.000654480226
1716	1	0.0006542230278
1717	1	0.0006537942136
1718	1	0.0006529898892
1719	1	0.0006528499178
1720	1	0.0006527355963
1721	1	0.0006521914846
1722	1	0.0006520294366
1723	1	0.000651791488
1724	1	0.000651581414
1725	1	0.0006511584102
1726	1	0.0006504712328
1727	1	0.0006501663697
1728	1	0.0006498692997
1729	1	0.0006498550787
1730	1	0.0006492989928
1731	1	0.0006482385765
1732	1	0.0006478197127
1733	1	0.0006472950301
1734	1	0.0006469175607
1735	1	0.0006464743002
1736	1	0.0006460407635
1737	1	0.0006457455274
1738	1	0.0006455791583
1739	1	0.0006451764309
1740	1	0.0006447498891
1741	1	0.0006443316855
1742	1	0.0006440277287
1743	1	0.0006434984426
1744	1	0.0006428768111
1745	1	0.0006425863604
1746	1	0.0006415510083
1747	1	0.0006413543797
1748	1	0.0006410086949
1749	1	0.0006409221878
1750	1	0.0006404910995
1751	1	0.0006401601629
1752	1	0.0006396427839
1753	1	0.0006395398234
1754	1	0.0006391084638
1755	1	0.0006389218575
1756	1	0.0006383673902
1757	1	0.0006377158287
1758	1	0.000636939845
1759	1	0.0006365762891
1760	1	0.0006356815765
1761	1	0.0006353938578
1762	1	0.0006350862508
1763	1	0.0006346719658
1764	1	0.0006342789121
1765	1	0.0006338812747
1766	1	0.0006335120184
1767	1	0.0006332911251
1768	1	0.0006330257847
1769	1	0.000632697383
1770	1	0.0006325460599
1771	1	0.0006318708855
1772	1	0.0006317203037
1773	1	0.0006316444648
1774	1	0.0006311282771
1775	1	0.0006299861749
1776	1	0.0006291888023
1777	1	0.0006289111279
1778	1	0.0006285078715
1779	1	0.0006283178928
1780	1	0.0006264964361
1781	1	0.0006258016618
1782	1	0.0006252743132
1783	1	0.0006249607902
1784	1	0.0006246406013
1785	1	0.0006244768997
1786	1	0.0006240350651
1787	1	0.0006234624049
1788	1	0.0006231014797
1789	1	0.0006225931284
1790	1	0.0006221047491
1791	1	0.0006215259032
1792	1	0.0006211105691
1793	1	0.0006209297776
1794	1	0.0006202114727
1795	1	0.0006199216095
1796	1	0.0006194630833
1797	1	0.0006189874496
1798	1	0.0006182501338
1799	1	0.0006181446289
1800	1	0.0006175833533
1801	1	0.0006173973404
1802	1	0.0006168270983
1803	1	0.0006164497586
1804	1	0.000616124052
1805	1	0.0006155015322
1806	1	0.0006153800475
1807	1	0.0006150857766
1808	1	0.0006147297718
1809	1	0.0006145229814
1810	1	0.0006141082688
1811	1	0.0006131267619
1812	1	0.0006125601473
1813	1	0.0006121616726
1814	1	0.0006117145303
1815	1	0.0006114400532
1816	1	0.000610914914
1817	1	0.000610515487
1818	1	0.0006105084707
1819	1	0.0006101517586
1820	1	0.0006095023513
1821	1	0.0006091063065
1822	1	0.0006084563241
1823	1	0.0006080719561
1824	1	0.0006077270028
1825	1	0.0006065074701
1826	1	0.0006059624803
1827	1	0.0006053753077
1828	1	0.000605135528
1829	1	0.000604856874
1830	1	0.000604036759
1831	1	0.0006038178041
1832	1	0.0006037488723
1833	1	0.0006037108691
1834	1	0.000603263214
1835	1	0.0006031140752
1836	1	0.0006027655355
1837	1	0.000601320229
1838	1	0.0006009583925
1839	1	0.0006004320535
1840	1	0.0005999288184
1841	1	0.0005993143089
1842	1	0.0005989503002
1843	1	0.0005986271596
1844	1	0.0005985292558
1845	1	0.0005984573768
1846	1	0.0005980923898
1847	1	0.0005975019667
1848	1	0.0005967587154
1849	1	0.0005959117149
1850	1	0.0005957935035
1851	1	0.0005956040021
1852	1	0.0005948243047
1853	1	0.0005945505504
1854	1	0.0005944937364
1855	1	0.0005939966294
1856	1	0.000593843747
1857	1	0.0005936564005
1858	1	0.0005932422321
1859	1	0.0005928753837
1860	1	0.0005926195395
1861	1	0.0005923382695
1862	1	0.0005920467281
1863	1	0.0005917678959
1864	1	0.0005912482771
1865	1	0.0005907885518
1866	1	0.0005904651301
1867	1	0.0005902259997
1868	1	0.000589680454
1869	1	0.0005895456091
1870	1	0.0005894823926
1871	1	0.0005888772279
1872	1	0.0005883274861
1873	1	0.0005883105595
1874	1	0.0005879078116
1875	1	0.0005876446871
1876	1	0.0005865851549
1877	1	0.0005862833062
1878	1	0.0005859538308
1879	1	0.0005858203635
1880	1	0.0005858092955
1881	1	0.0005855843949
1882	1	0.0005853896802
1883	1	0.0005852418354
1884	1	0.0005841895987
1885	1	0.0005839850435
1886	1	0.0005821523525
1887	1	0.0005820500195
1888	1	0.0005815948401
1889	1	0.000581256821
1890	1	0.0005809033807
1891	1	0.0005803387399
1892	1	0.0005802242228
1893	1	0.0005797231982
1894	1	0.0005796976587
1895	1	0.000579667825
1896	1	0.0005792749176
1897	1	0.0005787925286
1898	1	0.0005782768706
1899	1	0.0005781397437
1900	1	0.0005774784312
1901	1	0.0005773247573
1902	1	0.0005761851751
1903	1	0.0005761732771
1904	1	0.0005756883436
1905	1	0.0005753068992
1906	1	0.0005735827005
1907	1	0.0005728945162
1908	1	0.0005727846383
1909	1	0.0005725529503
1910	1	0.0005722234686
1911	1	0.0005715265977
1912	1	0.0005713762786
1913	1	0.0005708488275
1914	1	0.0005704935665
1915	1	0.0005702746247
1916	1	0.0005701136783
1917	1	0.00056980568
1918	1	0.0005695768164
1919	1	0.0005689767207
1920	1	0.0005686037756
1921	1	0.0005681649796
1922	1	0.0005678458239
1923	1	0.0005675047551
1924	1	0.0005670447316
1925	1	0.0005667098289
1926	1	0.0005663013985
1927	1	0.0005658765671
1928	1	0.0005656980765
1929	1	0.0005655859181
1930	1	0.0005649674759
1931	1	0.0005646843304
1932	1	0.0005643979938
1933	1	0.0005643371191
1934	1	0.0005637001117
1935	1	0.0005630843776
1936	1	0.0005628758317
1937	1	0.000562482142
1938	1	0.000562409343
1939	1	0.0005617793749
1940	1	0.0005616942311
1941	1	0.0005614412336
1942	1	0.0005604083925
1943	1	0.0005600057506
1944	1	0.0005594442767
1945	1	0.000559115455
1946	1	0.0005587369523
1947	1	0.0005587265958
1948	1	0.0005584219752
1949	1	0.0005579893607
1950	1	0.0005573721857
1951	1	0.0005570040678
1952	1	0.0005563950315
1953	1	0.0005563888677
1954	1	0.0005560964478
1955	1	0.0005560081123
1956	1	0.0005554299844
1957	1	0.0005549685249
1958	1	0.0005546362025
1959	1	0.0005542806918
1960	1	0.0005539038946
1961	1	0.0005536016984
1962	1	0.0005532163891
1963	1	0.000553091604
1964	1	0.0005528361556
1965	1	0.0005526781434
1966	1	0.0005522206499
1967	1	0.0005519585558
1968	1	0.0005516448928
1969	1	0.000551618127
1970	1	0.0005507521993
1971	1	0.0005497498172
1972	1	0.0005494806965
1973	1	0.0005492752667
1974	1	0.0005491316896
1975	1	0.0005478926902
1976	1	0.000547655062
1977	1	0.0005476233978
1978	1	0.0005470470561
1979	1	0.0005467732237
1980	1	0.0005463468606
1981	1	0.0005462166794
1982	1	0.000546031618
1983	1	0.0005457430309
1984	1	0.0005451382434
1985	1	0.0005450554637
1986	1	0.0005447582483
1987	1	0.0005446049147
1988	1	0.0005442859431
1989	1	0.0005439258593
1990	1	0.0005436825957
1991	1	0.0005433035735
1992	1	0.00054292691
1993	1	0.0005426674223
1994	1	0.0005425288682
1995	1	0.0005423037276
1996	1	0.0005420558381
1997	1	0.0005415256941
1998	1	0.0005410741798
1999	1	0.0005405237019
2000	1	0.000540260962
2001	1	0.0005396525382
2002	1	0.0005394549048
2003	1	0.0005392887248
2004	1	0.0005389804839
2005	1	0.0005386016777
2006	1	0.0005382728639
2007	1	0.0005380745092
2008	1	0.000537809083
2009	1	0.000537359046
2010	1	0.0005372358065
2011	1	0.0005371599771
2012	1	0.0005369566101
2013	1	0.0005365626112
2014	1	0.0005364516862
2015	1	0.0005361904518
2016	1	0.0005359177378
2017	1	0.0005359177116
2018	1	0.0005353834984
2019	1	0.0005352558647
2020	1	0.0005348728247
2021	1	0.0005345914982
2022	1	0.0005343383674
2023	1	0.0005339374593
2024	1	0.0005335666773
2025	1	0.0005335257674
2026	1	0.0005333956377
2027	1	0.0005330300596
2028	1	0.0005327728404
2029	1	0.0005325325678
2030	1	0.0005323645265
2031	1	0.0005321370726
2032	1	0.0005320075794
2033	1	0.0005316270213
2034	1	0.0005314029798
2035	1	0.0005309165626
2036	1	0.0005304438283
2037	1	0.0005300760819
2038	1	0.0005295917919
2039	1	0.0005293674438
2040	1	0.0005290389838
2041	1	0.0005290274824
2042	1	0.0005286736764
2043	1	0.0005280684967
2044	1	0.0005277342256
2045	1	0.0005274553897
2046	1	0.0005272060616
2047	1	0.0005267916889
2048	1	0.0005267194149
2049	1	0.000526305039
2050	1	0.0005261408985
2051	1	0.0005258609698
2052	1	0.0005255681904
2053	1	0.000525567698
2054	1	0.0005250031479
2055	1	0.0005248083384
2056	1	0.0005244431495
2057	1	0.000523537746
2058	1	0.0005233132522
2059	1	0.0005230403921
2060	1	0.0005224405404
2061	1	0.0005221698345
2062	1	0.0005218492546
2063	1	0.0005218342918
2064	1	0.000521645142
2065	1	0.0005213701287
2066	1	0.0005212437657
2067	1	0.0005209732602
2068	1	0.0005206494022
2069	1	0.0005205884988
2070	1	0.0005192769667
2071	1	0.0005190924814
2072	1	0.0005187648308
2073	1	0.0005185293653
2074	1	0.0005180079273
2075	1	0.0005179048815
2076	1	0.0005172619537
2077	1	0.0005158239864
2078	1	0.0005157693916
2079	1	0.0005155765349
2080	1	0.000515020776
2081	1	0.0005147543994
2082	1	0.0005146845609
2083	1	0.0005144804884
2084	1	0.0005135432635
2085	1	0.0005134800546
2086	1	0.0005130386319
2087	1	0.0005126469491
2088	1	0.0005125594132
2089	1	0.0005122946961
2090	1	0.0005116518551
2091	1	0.0005108233338
2092	1	0.0005105971633
2093	1	0.0005103938233
2094	1	0.0005101656163
2095	1	0.0005101351335
2096	1	0.0005098054804
2097	1	0.0005096215761
2098	1	0.0005094892671
2099	1	0.0005092076392
2100	1	0.0005085255791
2101	1	0.0005082195599
2102	1	0.0005081299748
2103	1	0.0005079545511
2104	1	0.0005077902319
2105	1	0.0005073931387
2106	1	0.00050704497
2107	1	0.0005068527961
2108	1	0.0005067740676
2109	1	0.0005067588312
2110	1	0.0005059046419
2111	1	0.0005054203189
2112	1	0.0005051582882
2113	1	0.0005048940063
2114	1	0.000504697157
2115	1	0.0005043209673
2116	1	0.0005042625272
2117	1	0.0005039553415
2118	1	0.0005039457425
2119	1	0.0005036726786
2120	1	0.0005035143345
2121	1	0.0005034292771
2122	1	0.0005033569655
2123	1	0.0005031672587
2124	1	0.0005028203108
2125	1	0.0005025398045
2126	1	0.0005021121684
2127	1	0.0005017748228
2128	1	0.0005013931346
2129	1	0.0005013879335
2130	1	0.0005006121276
2131	1	0.000500611774
2132	1	0.0005004134861
2133	1	0.0005003689686
2134	1	0.0005000744714
2135	1	0.0004999375735
2136	1	0.0004996632655
2137	1	0.0004994670903
2138	1	0.000498982063
2139	1	0.000498781487
2140	1	0.0004984693815
2141	1	0.0004979819326
2142	1	0.000497726028
2143	1	0.0004970787338
2144	1	0.0004968087494
2145	1	0.0004954994375
2146	1	0.0004954303934
2147	1	0.0004951351558
2148	1	0.0004945584343
2149	1	0.0004943823663
2150	1	0.0004940755614
2151	1	0.0004940368206
2152	1	0.0004939144239
2153	1	0.000493701802
2154	1	0.0004932848915
2155	1	0.00049305914
2156	1	0.0004928969119
2157	1	0.0004924444106
2158	1	0.0004919024874
2159	1	0.0004916509884
2160	1	0.0004914844163
2161	1	0.0004913407037
2162	1	0.0004913074733
2163	1	0.0004904836819
2164	1	0.0004904630634
2165	1	0.0004904129805
2166	1	0.0004903448579
2167	1	0.0004901270681
2168	1	0.0004897509643
2169	1	0.0004897506222
2170	1	0.0004895767907
2171	1	0.0004892601053
2172	1	0.0004889525017
2173	1	0.000488752065
2174	1	0.000488646651
2175	1	0.0004883805665
2176	1	0.000488368338
2177	1	0.0004879873255
2178	1	0.0004878377505
2179	1	0.000487811373
2180	1	0.0004870270932
2181	1	0.0004867373566
2182	1	0.0004863622527
2183	1	0.000486240922
2184	1	0.0004861796725
2185	1	0.0004857343745
2186	1	0.0004852127123
2187	1	0.0004850688113
2188	1	0.0004846168954
2189	1	0.0004844334248
2190	1	0.0004843837692
2191	1	0.0004840945294
2192	1	0.0004839773085
2193	1	0.0004839002521
2194	1	0.0004835655952
2195	1	0.000483439778
2196	1	0.0004831286925
2197	1	0.0004829700916
2198	1	0.0004823588701
2199	1	0.0004823056069
2200	1	0.0004819674232
2201	1	0.0004816398022
2202	1	0.0004814908184
2203	1	0.0004814029127
2204	1	0.0004813043946
2205	1	0.0004811279582
2206	1	0.0004808108622
2207	1	0.0004806853732
2208	1	0.0004806665456
2209	1	0.0004803981539
2210	1	0.0004802167183
2211	1	0.0004801092903
2212	1	0.0004798273576
2213	1	0.0004793355919
2214	1	0.0004792386559
2215	1	0.0004791324849
2216	1	0.0004785344533
2217	1	0.0004783129852
2218	1	0.0004780696516
2219	1	0.0004776831299
2220	1	0.0004773689192
2221	1	0.0004771537221
2222	1	0.0004771324334
2223	1	0.000477127615
2224	1	0.0004768749548
2225	1	0.000476824034
2226	1	0.0004766729546
2227	1	0.0004764235423
2228	1	0.0004761903344
2229	1	0.0004758260815
2230	1	0.0004757933085
2231	1	0.000475782427
2232	1	0.0004755204542
2233	1	0.0004752724658
2234	1	0.0004752417986
2235	1	0.0004751614766
2236	1	0.0004748388827
2237	1	0.0004743271512
2238	1	0.0004740352372
2239	1	0.0004740334427
2240	1	0.0004739760384
2241	1	0.0004737135781
2242	1	0.0004735580351
2243	1	0.0004734100549
2244	1	0.00047300149
2245	1	0.0004725490217
2246	1	0.0004722887445
2247	1	0.0004718489508
2248	1	0.0004718429318
2249	1	0.0004715797836
2250	1	0.0004711127571
2251	1	0.0004708931387
2252	1	0.0004707642178
2253	1	0.0004700449859
2254	1	0.0004699023797
2255	1	0.0004697176836
2256	1	0.0004691832052
2257	1	0.0004690989775
2258	1	0.0004690433351
2259	1	0.0004689203956
2260	1	0.0004685878185
2261	1	0.000468264477
2262	1	0.0004681179217
2263	1	0.0004680150276
2264	1	0.0004679210083
2265	1	0.0004677238585
2266	1	0.000467550229
2267	1	0.0004672590899
2268	1	0.0004670676508
2269	1	0.0004667965079
2270	1	0.000466489196
2271	1	0.0004662266078
2272	1	0.0004660385573
2273	1	0.000465439168
2274	1	0.0004651116153
2275	1	0.0004650123813
2276	1	0.0004645301444
2277	1	0.0004644029615
